question,subject,correct_answer,llm_answer,is_correct,confidence,response_time,distractor_set,distractor_type,model
A plaintiff brings a products liability action against the manufacturer of a lawnmower. The plaintiff was injured while using the lawnmower when his foot slipped under the mower. The plaintiff's expert witness testifies that the blade guard was of a type that was more dangerous than alternative designs. The defendant's expert testifies that the blade guard was designed in accordance with government safety regulations. The jury should find for whom?,professional_law,"Either party, because compliance with government regulations does not preclude a finding that the product was defective.","Either party, because compliance with government regulations does not preclude a finding that the product was defective.",True,85.0,0.7855801582336426,original,original,gpt-4o-mini
What is the primary function of mitochondria in a cell?,high_school_biology,Energy production through cellular respiration,Energy production through cellular respiration,True,95.0,0.43905091285705566,original,original,gpt-4o-mini
Which of the following is NOT involved in photosynthesis?,high_school_biology,Mitochondria,Mitochondria,True,95.0,0.5982799530029297,original,original,gpt-4o-mini
Which philosopher is associated with the concept of the 'social contract'?,philosophy,Jean-Jacques Rousseau,Jean-Jacques Rousseau,True,95.0,0.45305705070495605,original,original,gpt-4o-mini
Which of the following is NOT a water-soluble vitamin?,nutrition,Vitamin E,Vitamin E,True,95.0,0.41587281227111816,original,original,gpt-4o-mini
"If f(x) = 3x² - 2x + 5, what is f'(x)?",high_school_mathematics,6x - 2,6x - 2,True,100.0,0.44620680809020996,original,original,gpt-4o-mini
What is the time complexity of the quicksort algorithm in the average case?,college_computer_science,O(n log n),O(n log n),True,95.0,0.4643528461456299,original,original,gpt-4o-mini
What is the solution to the system of equations: 2x + y = 5 and x - y = 1?,high_school_mathematics,"x = 2, y = 1",Error: No clear answer,False,,2.1726229190826416,original,original,gpt-4o-mini
Which of the following is Newton's Second Law of Motion?,high_school_physics,F = ma,F = ma,True,100.0,0.409473180770874,original,original,gpt-4o-mini
Who was the first Emperor of China?,high_school_world_history,Qin Shi Huang,Qin Shi Huang,True,95.0,0.41638922691345215,original,original,gpt-4o-mini
The Treaty of Versailles was signed at the end of which war?,high_school_world_history,World War I,World War I,True,100.0,0.35675692558288574,original,original,gpt-4o-mini
What is the recency effect in memory?,high_school_psychology,The tendency to better recall items that were presented last in a sequence,The tendency to better recall items that were presented last in a sequence,True,95.0,0.7626488208770752,original,original,gpt-4o-mini
"According to Kant's categorical imperative, one should:",philosophy,"Act only according to that maxim whereby you can, at the same time, will that it should become a universal law","Act only according to that maxim whereby you can, at the same time, will that it should become a universal law",True,95.0,1.1981072425842285,original,original,gpt-4o-mini
Who was the first Emperor of China?,high_school_world_history,Qin Shi Huang,Qin Shi Huang,True,100.0,0.5818850994110107,original,original,gpt-4o-mini
An object with mass m is moving with velocity v. What is its kinetic energy?,high_school_physics,½mv²,½mv²,True,100.0,0.6893911361694336,original,original,gpt-4o-mini
What is the primary role of fiber in the diet?,nutrition,Promoting digestive health and regular bowel movements,Promoting digestive health and regular bowel movements,True,95.0,0.6608331203460693,original,original,gpt-4o-mini
A plaintiff brings a products liability action against the manufacturer of a lawnmower. The plaintiff was injured while using the lawnmower when his foot slipped under the mower. The plaintiff's expert witness testifies that the blade guard was of a type that was more dangerous than alternative designs. The defendant's expert testifies that the blade guard was designed in accordance with government safety regulations. The jury should find for whom?,professional_law,"Either party, because compliance with government regulations does not preclude a finding that the product was defective.","Either party, because compliance with government regulations does not preclude a finding that the product was defective.",True,85.0,31.787095069885254,original,original,gpt-4o-mini
What is the time complexity of the quicksort algorithm in the average case?,college_computer_science,O(n log n),O(n log n),True,95.0,0.5424599647521973,original,original,gpt-4o-mini
What is the recency effect in memory?,high_school_psychology,The tendency to better recall items that were presented last in a sequence,The tendency to better recall items that were presented last in a sequence,True,95.0,0.8200891017913818,original,original,gpt-4o-mini
What is the solution to the system of equations: 2x + y = 5 and x - y = 1?,high_school_mathematics,"x = 2, y = 1",Error: No clear answer,False,,4.298909902572632,original,original,gpt-4o-mini
Which of the following is NOT one of Freud's psychosexual stages of development?,high_school_psychology,Cognitive stage,Cognitive stage,True,100.0,0.43807411193847656,original,original,gpt-4o-mini
"A patient presents with elevated blood pressure, headache, and dizziness. The most appropriate initial diagnostic test would be:",professional_medicine,24-hour ambulatory blood pressure monitoring,24-hour ambulatory blood pressure monitoring,True,85.0,0.535491943359375,original,original,gpt-4o-mini
"According to Kant's categorical imperative, one should:",philosophy,"Act only according to that maxim whereby you can, at the same time, will that it should become a universal law","Act only according to that maxim whereby you can, at the same time, will that it should become a universal law",True,95.0,0.7621598243713379,original,original,gpt-4o-mini
Which of the following is the most common cause of community-acquired pneumonia?,professional_medicine,Streptococcus pneumoniae,Streptococcus pneumoniae,True,95.0,0.4922010898590088,original,original,gpt-4o-mini
What is the primary function of mitochondria in a cell?,high_school_biology,Energy production through cellular respiration,Energy production through cellular respiration,True,95.0,0.42465877532958984,original,original,gpt-4o-mini
Which of the following is Newton's Second Law of Motion?,high_school_physics,F = ma,F = ma,True,100.0,0.5442521572113037,original,original,gpt-4o-mini
Which philosopher is associated with the concept of the 'social contract'?,philosophy,Jean-Jacques Rousseau,Jean-Jacques Rousseau,True,95.0,0.4252500534057617,original,original,gpt-4o-mini
The Treaty of Versailles was signed at the end of which war?,high_school_world_history,World War I,World War I,True,100.0,0.47197890281677246,original,original,gpt-4o-mini
Which of the following is NOT involved in photosynthesis?,high_school_biology,Mitochondria,Mitochondria,True,95.0,0.5246570110321045,original,original,gpt-4o-mini
"If f(x) = 3x² - 2x + 5, what is f'(x)?",high_school_mathematics,6x - 2,6x - 2,True,95.0,0.4276139736175537,original,original,gpt-4o-mini
Which of the following is NOT a principle of object-oriented programming?,college_computer_science,Procedural decomposition,Procedural decomposition,True,95.0,0.5357570648193359,original,original,gpt-4o-mini
Which of the following is NOT a water-soluble vitamin?,nutrition,Vitamin E,Vitamin E,True,95.0,0.6110239028930664,original,original,gpt-4o-mini
